SITE,TYPE,YEAR,MONTH,DAY,DATE,TEMP,FLDCOND,LABCOND,FLDPH,LABPH,ANC,CA,MG,NA,K,NH4,NH4_NREL,SO4,NO3,NO3_NREL,PO4,CL,F,SiO2,AL,FE,MN,LAB,DOC,TDN,NH4 calc,NO3 calc,TIN,TDN calc,DON,PO4_NREL,PO4_NREL calc,TP_NREL,TP_NREL calc,DOP,TP_HSWL,CHL_A
LOCH.LS,BLANK,1984,8,6,8/6/84,,,1,,7.1,,0.02,0.01,0.2,0.01,0.01,,<0.05,0.04,,0.01,<0.01,0.01,<0.10,10,<10,1,USGS,,,0.01,0.04,0.016781283,,,,,,,,,
LOCH.LS,NORMAL,1984,8,15,8/15/84,11,11,11,6.8,7.5,,1,0.2,0.4,0.12,0.01,,1.14,0.66,,0.01,0.08,0.08,1.5,30,26,2,USGS,,,0.01,0.66,0.156736137,,,,,,,,,
LOCH.LS,NORMAL,1984,8,30,8/30/84,8.9,,,,,,,,,,<0.01,,,,,0.01,,,,,,,USGS,,,0.005,,,,,,,,,,,
LOCH.LS,NORMAL,1984,9,13,9/13/84,6.5,11,13,6.7,7.3,,1.2,0.2,0.4,0.17,0.02,,1.4,0.89,,0.02,0.04,<0.01,1.9,30,21,3,USGS,,,0.02,0.89,0.216406811,,,,,,,,,
LOCH.LS,NORMAL,1984,10,11,10/11/84,3,14,15,6.8,6.6,40,1.5,0.3,0.5,0.19,0.01,,2,,,0.01,0.2,<0.01,2.4,40,28,1,USGS,,,0.01,,,,,,,,,,,
LOCH.LS,NORMAL,1984,12,6,12/6/84,1,17,19,6.2,7.7,,2,0.29,0.7,0.2,0.01,,2.5,1.37,,0.01,0.22,0.11,2.5,20,61,8,USGS,,,0.01,1.37,0.317007017,,,,,,,,,
LOCH.LS,NORMAL,1985,1,22,1/22/85,0.5,15,24,6.5,6.6,79.9,2.4,0.4,0.9,0.23,0.04,,2.3,0.35,,0.01,0.2,0.1,2.6,30,100,14,USGS,1.4,,0.04,0.35,0.110014524,,,,,,,,,
LOCH.LS,NORMAL,1985,4,9,4/9/85,2.5,19,20.5,6.3,6.6,110.3,2.3,0.37,1.1,0.22,0.04,,2.3,0.89,,<0.003,0.17,0.13,3,22,120,12,USGS,0.7,,0.04,0.89,0.231910686,,,,,,,,,
LOCH.LS,NORMAL,1985,4,22,4/22/85,2,16,15.8,6,,49,1.7,0.3,0.6,0.31,0.06,,2,1.33,,,0.19,0.08,2.8,92,82,10,USGS,3,,0.06,1.33,0.346737362,,,,,,,,,
LOCH.LS,NORMAL,1985,5,6,5/6/85,0,17,19.8,5.8,,31.6,1.7,0.3,0.5,0.29,0.06,,1.9,1.33,,0.01,0.2,0.07,2.3,110,69,8,USGS,4,,0.06,1.33,0.346737362,,,,,,,,,
LOCH.LS,NORMAL,1985,5,13,5/13/85,0,15,14.9,6.1,,39,1.6,0.3,0.6,0.21,0.06,,2,1.33,,0.03,0.2,0.08,2.4,71,41,6,USGS,2.7,,0.06,1.33,0.346737362,,,,,,,,,
LOCH.LS,NORMAL,1985,5,22,5/22/85,,14,15.3,6.1,,39.4,1.7,0.3,0.5,0.29,0.04,,2.1,1.6,,0.02,0.18,0.04,2.5,85,44,6,USGS,2.9,,0.04,1.6,0.392181567,,,,,,,,,
LOCH.LS,NORMAL,1985,6,3,6/3/85,5,12,13,6.3,,38.2,1.5,0.24,0.47,0.18,0.01,,1.7,1.15,,0.01,0.15,0.07,2,73,35,1,USGS,2.9,,0.01,1.15,0.267345617,,,,,,,,,
LOCH.LS,NORMAL,1985,6,12,6/12/85,4.5,13,12.1,6.3,,31,1.4,0.21,0.42,0.11,0.02,,1.6,1.37,,<0.003,0.15,0.07,1.6,49,28,1,USGS,1.6,,0.02,1.37,0.324758955,,,,,,,,,
LOCH.LS,NORMAL,1985,6,19,6/19/85,7.4,13,11.1,6.5,,29,1.3,0.2,0.4,0.16,0.02,,1.4,1.2,,<0.003,0.13,0.07,1.3,35,16,1,USGS,1.1,,0.02,1.2,0.286384237,,,,,,,,,
LOCH.LS,NORMAL,1985,6,27,6/27/85,4,10,10.7,6.3,,28.4,1.2,0.17,0.38,0.14,0.02,,1.4,1.15,,<0.003,0.12,0.07,1.2,38,64,1,USGS,,,0.02,1.15,0.275097555,,,,,,,,,
LOCH.LS,NORMAL,1985,7,10,7/10/85,,10,9.3,6.2,,30.8,1.1,0.15,0.34,0.13,0.02,,1.1,0.84,,<0.003,0.1,0.08,0.89,28,14,1,USGS,0.5,,0.02,0.84,0.205120129,,,,,,,,,
LOCH.LS,DUPE,1985,7,10,7/10/85,,10,9.4,6.8,,30.2,1.1,0.16,0.33,0.15,0.03,,1.2,0.84,,<0.003,0.11,0.07,0.92,25,15,1,USGS,,,0.03,0.84,0.212872067,,,,,,,,,
LOCH.LS,NORMAL,1985,7,23,7/23/85,6.5,8,9.1,6.3,,30.4,1,0.1,0.4,0.15,0.01,,1.1,0.8,,<0.003,0.08,0.07,1.3,29,21,1,USGS,0.5,,0.01,0.8,0.188338845,,,,,,,,,
LOCH.LS,NORMAL,1985,8,20,8/20/85,7.5,12,9.4,6.5,,40,1.1,0.15,0.38,0.1,0.02,,1.1,0.53,,<0.003,0.07,0.08,1.3,21,14,2,USGS,0.8,,0.02,0.53,0.135142702,,,,,,,,,
LOCH.LS,DUPE,1985,8,20,8/20/85,7.5,12,9.5,6.5,,39.8,1.1,0.15,0.39,0.11,0.02,,1.1,0.58,,<0.003,0.07,0.1,1.3,27,34,2,USGS,,,0.02,0.58,0.146429384,,,,,,,,,
LOCH.LS,NORMAL,1985,9,3,9/3/85,7.5,7,9,6.6,,,1,0.14,0.35,0.13,0.01,,0.98,0.35,,<0.003,0.09,0.08,1.3,27,55,1,USGS,0.8,,0.01,0.35,0.08675871,,,,,,,,,
LOCH.LS,NORMAL,1985,9,17,9/17/85,6,12,11.5,6.5,,40,1.3,0.19,0.41,0.14,0.02,,1.5,1.06,,<0.003,0.12,0.1,1.7,16,51,2,USGS,0.8,,0.02,1.06,0.254781528,,,,,,,,,
LOCH.LS,NORMAL,1985,11,20,11/20/85,1,19,16.8,6.2,,64.3,1.8,0.3,0.6,0.18,0.04,,2,1.6,,<0.003,0.21,0.08,2.9,19,37,11,USGS,,,0.04,1.6,0.392181567,,,,,,,,,
LOCH.LS,NORMAL,1986,1,22,1/22/86,4,19,17.5,6.3,,85.7,1.8,0.3,0.8,0.24,<0.01,,2.2,0.66,,0.01,0.18,0.1,2.3,18,55,11,USGS,,,0.005,0.66,0.152860168,,,,,,,,,
LOCH.LS,NORMAL,1986,3,10,3/10/86,3.2,18,19.1,6.3,,96.7,1.9,0.3,0.9,0.17,<0.01,,2.1,1.02,,0.01,0.15,0.1,3.4,27,94,9,USGS,,,0.005,1.02,0.234124276,,,,,,,,,
LOCH.LS,NORMAL,1986,4,23,4/23/86,,19,19,6.2,,85.9,2,0.3,0.8,0.2,0.01,,2.2,0.8,,0.01,0.17,0.09,3.3,60,100,5,USGS,,,0.01,0.8,0.188338845,,,,,,,,,
LOCH.LS,NORMAL,1986,5,5,5/5/86,1.4,16,15.3,5.9,,44.4,1.7,0.3,0.5,0.28,0.03,,1.9,1.06,,0.03,0.18,0.07,3.1,140,88,6,USGS,,,0.03,1.06,0.262533466,,,,,,,,,
LOCH.LS,DUPE,1986,5,5,5/5/86,1.4,16,15.2,5.9,,44.2,1.7,0.3,0.5,0.28,0.03,,1.8,1.06,,<0.003,0.18,0.08,3.2,150,88,6,USGS,,,0.03,1.06,0.262533466,,,,,,,,,
LOCH.LS,NORMAL,1986,6,12,6/12/86,4,13,13.6,6.3,,34,1.4,0.2,0.4,0.21,<0.01,,1.6,1.37,,<0.003,0.15,0.07,2.1,72,35,2,USGS,3.4,,0.005,1.37,0.313131048,,,,,,,,,
LOCH.LS,NORMAL,1986,6,25,6/25/86,3.5,10,10.4,6.4,,28.2,1.1,0.2,0.3,0.15,0.02,,1.2,1.06,,<0.003,0.11,0.07,1.5,47,32,2,USGS,1.8,,0.02,1.06,0.254781528,,,,,,,,,
LOCH.LS,NORMAL,1986,7,30,7/30/86,9,7,7.8,6.4,,30.6,0.8,0.1,0.3,0.11,0.01,,0.86,0.49,,<0.003,0.07,0.06,1,14,13,1,USGS,,,0.01,0.49,0.118361419,,,,,,,,,
LOCH.LS,NORMAL,1986,9,9,9/9/86,6,10,9.5,6.5,,36.8,1,0.2,0.3,0.19,0.02,,1.2,0.84,,0.01,0.11,0.07,1.3,30,53,1,USGS,1.2,,0.02,0.84,0.205120129,,,,,,,,,
LOCH.LS,NORMAL,1987,1,20,1/20/87,3,18.6,18.7,6,6.4,85.3,2,0.32,0.9,0.23,0.04,,2.2,1.11,,<0.003,0.22,0.11,3.3,23,100,8,USGS,1.3,,0.04,1.11,0.281572086,,,,,,,,,
LOCH.LS,NORMAL,1987,3,11,3/11/87,3.5,18.2,18.7,6.1,6.6,81.3,2,0.32,0.9,0.26,0.02,,2.2,1.6,,<0.003,0.18,0.11,4,34,130,3,USGS,1.3,,0.02,1.6,0.376677691,,,,,,,,,
LOCH.LS,NORMAL,1987,4,7,4/7/87,1.5,19.8,20.9,6.4,6.9,113.9,2.1,0.34,1,0.26,0.01,,2.3,0.84,,0.01,0.18,0.09,3.3,21,150,10,USGS,1.2,,0.01,0.84,0.197368191,,,,,,,,,
LOCH.LS,NORMAL,1987,5,20,5/20/87,,12.4,13.5,6.4,6.4,38.6,1.4,0.22,0.43,0.23,0.02,,1.6,1.29,,<0.003,0.16,0.07,1.9,64,37,2,USGS,2.5,,0.02,1.29,0.306700264,,,,,,,,,
LOCH.LS,NORMAL,1987,6,16,6/16/87,,10.6,11.5,6.4,6.6,38.2,1.2,0.19,0.37,0.17,<0.01,,1.4,1.11,,<0.003,0.13,0.09,1.4,20,14,1,USGS,1.9,,0.005,1.11,0.254440303,,,,,,,,,
LOCH.LS,NORMAL,1987,7,20,7/20/87,11,9.5,9.7,6.6,6.7,37,1,0.16,0.32,0.14,0.04,,1.1,0.66,,<0.003,0.08,0.07,1.3,13,18,2,USGS,1.9,,0.04,0.66,0.179991951,,,,,,,,,
LOCH.LS,NORMAL,1987,8,26,8/26/87,8.5,9.1,8.6,6.7,6.8,36.4,0.89,0.16,0.26,0.13,0.04,,1,0.62,,<0.003,0.09,0.09,1.6,60,82,3,USGS,,,0.04,0.62,0.170962605,,,,,,,,,
LOCH.LS,NORMAL,1987,9,24,9/24/87,9.5,12,12.8,6.7,6.7,49,1.3,0.21,0.5,0.17,<0.01,,1.6,0.93,,0.02,0.16,0.1,2,20,54,3,USGS,1.4,,0.005,0.93,0.213808249,,,,,,,,,
LOCH.LS,NORMAL,1987,12,22,12/22/87,,18.1,18.9,6.2,6.9,89.9,2,0.3,0.8,0.22,<0.01,,2.4,0.93,,,0.16,0.12,2.3,15,46,9,USGS,0.1,,0.005,0.93,0.213808249,,,,,,,,,
LOCH.LS,NORMAL,1988,1,5,1/5/88,3,20.6,20.9,6.1,6.9,98.5,2.3,0.34,0.89,0.22,0.03,,2.7,1.02,,0.01,0.24,0.1,3.1,18,93,14,USGS,0.9,,0.03,1.02,0.253504121,,,,,,,,,
LOCH.LS,NORMAL,1988,1,24,1/24/88,,22.6,20.8,6,6.3,110.3,2.4,0.37,0.93,0.28,0.01,,3.2,1.06,,<0.003,0.24,0.14,3.6,18,83,10,USGS,1,,0.01,1.06,0.24702959,,,,,,,,,
LOCH.LS,NORMAL,1988,2,21,2/21/88,3.5,22,21.8,6.1,6.4,109.9,2.2,0.33,1.1,0.25,0.01,,2.9,0.71,,0.01,0.26,0.14,2.9,18,69,7,USGS,2.1,,0.01,0.71,0.168022818,,,,,,,,,
LOCH.LS,DUPE,1988,2,21,2/21/88,3.5,22,21.9,6.1,6.8,111.9,2.2,0.33,1.1,0.25,0.01,,2.9,0.71,,0.02,0.23,0.13,2.9,16,82,6,USGS,1.2,,0.01,0.71,0.168022818,,,,,,,,,
LOCH.LS,NORMAL,1988,4,6,4/6/88,3.8,13,15.5,6.2,6.6,103.7,1.8,0.28,0.91,0.21,0.04,,1.9,1.24,,0.01,0.17,0.1,1.4,12,83,15,USGS,1.2,,0.04,1.24,0.310917458,,,,,,,,,
LOCH.LS,NORMAL,1988,5,4,5/4/88,4,17.5,16.1,6.1,6.2,54.3,1.8,0.31,0.7,0.36,0.04,,2.3,1.02,,<0.003,0.29,0.08,2.8,91,90,5,USGS,3.7,,0.04,1.02,0.261256059,,,,,,,,,
LOCH.LS,DUPE,1988,5,4,5/4/88,4,,16.2,,6.2,57.1,1.8,0.31,0.71,0.36,0.04,,2.3,1.11,,<0.003,0.27,0.09,2.8,89,89,4,USGS,3.7,,0.04,1.11,0.281572086,,,,,,,,,
LOCH.LS,NORMAL,1988,5,30,5/30/88,4,15,13.4,6,6.4,33.2,1.4,0.24,0.48,0.21,0.01,,1.8,1.06,,<0.003,0.21,0.01,2.1,91,52,4,USGS,,,0.01,1.06,0.24702959,,,,,,,,,
LOCH.LS,DUPE,1988,5,30,5/30/88,4,15,13.4,6,6.5,31.4,1.4,0.24,0.46,0.2,<0.01,,1.8,1.02,,<0.003,0.23,0.07,2.1,85,38,4,USGS,,,0.005,1.02,0.234124276,,,,,,,,,
LOCH.LS,NORMAL,1988,6,21,6/21/88,8.5,11.2,10.8,6.2,6.5,31.2,1.2,0.17,0.37,0.14,<0.01,,1.4,1.06,,<0.003,0.12,0.07,1.5,36,28,1,USGS,1.7,,0.005,1.06,0.243153621,,,,,,,,,
LOCH.LS,NORMAL,1988,7,20,7/20/88,11,7.2,9.7,,6.6,31.4,0.99,0.14,0.34,0.11,<0.01,,1.2,0.71,,<0.003,0.07,0.08,1.2,24,25,1,USGS,1.1,,0.005,0.71,0.164146849,,,,,,,,,
LOCH.LS,NORMAL,1988,8,23,8/23/88,11.5,8.9,10.3,6.7,6.4,48,0.98,0.14,0.38,0.13,<0.01,,1.1,0.58,,0.01,0.07,0.11,1.5,36,59,3,USGS,1,,0.005,0.58,0.134801477,,,,,,,,,
LOCH.LS,NORMAL,1988,10,8,10/8/88,6.4,13.9,13.4,6.7,6.9,55.7,1.4,0.2,0.57,0.16,<0.01,,1.8,0.66,,0.02,0.15,0.1,1.5,25,50,2,USGS,0.7,,0.005,0.66,0.152860168,,,,,,,,,
LOCH.LS,NORMAL,1988,12,20,12/20/88,4.9,20,22.7,6.1,6.4,94.1,2.3,0.32,1,0.24,0.04,,2.9,0.84,,<0.003,0.22,0.11,1.7,17,61,12,USGS,,,0.04,0.84,0.220624005,,,,,,,,,
LOCH.LS,NORMAL,1989,1,20,1/20/89,,,22.6,6.5,6.6,116.1,2.5,0.37,0.98,0.24,0.01,,3.2,0.58,,<0.003,0.22,0.11,1.4,16,83,13,USGS,1.4,,0.01,0.58,0.138677446,,,,,,,,,
LOCH.LS,DUPE,1989,1,20,1/20/89,,,22.6,6.2,6.7,116.9,2.5,0.37,0.99,0.24,0.02,,3.4,0.53,,<0.003,0.22,0.12,1.4,15,76,13,USGS,23,,0.02,0.53,0.135142702,,,,,,,,,
LOCH.LS,NORMAL,1989,2,26,2/26/89,,,24,6,6.4,128.5,2.6,0.41,1,0.25,0.01,,3,0.31,,,0.31,0.13,1.6,11,100,27,USGS,1.9,,0.01,0.31,0.077729365,,,,,,,,,
LOCH.LS,DUPE,1989,2,26,2/26/89,,,24.1,6,6.5,133.1,2.6,0.41,1.1,0.26,0.02,,2.9,0.31,,,0.24,0.13,1.6,12,110,26,USGS,3.3,,0.02,0.31,0.085481303,,,,,,,,,
LOCH.LS,NORMAL,1989,3,27,3/27/89,,,18,,6.6,64.9,1.9,0.3,1,0.21,<0.01,,2.3,0.04,,<0.003,0.21,0.11,0.89,12,87,16,USGS,1,,0.005,0.04,0.012905314,,,,,,,,,
LOCH.LS,DUPE,1989,3,27,3/27/89,,,18.2,,6.7,105.1,1.9,0.3,0.94,0.2,<0.01,,2.3,0.04,,<0.003,0.19,0.11,0.91,27,130,17,USGS,1,,0.005,0.04,0.012905314,,,,,,,,,
LOCH.LS,NORMAL,1990,3,13,3/13/90,,20,21.1,,6.9,116.5,2.4,0.37,1.2,0.24,<0.01,,2.5,0.04,,<0.003,0.22,0.11,1.5,11,53,9,USGS,1.1,,0.005,0.04,0.012905314,,,,,,,,,
LOCH.LS,NORMAL,1990,4,10,4/10/90,2.5,23,21,6.1,6.6,101.9,2.3,0.36,1,0.2,0.01,,2.8,1.42,,<0.003,0.2,0.11,3.3,22,94,6,USGS,,,0.01,1.42,0.328293699,,,,,,,,,
LOCH.LS,NORMAL,1990,12,11,12/11/90,1,19.5,20.9,6.5,6.5,91.9,2.3,0.34,0.9,0.22,0.01,,2.8,1.02,,<0.003,0.24,0.09,2.1,15,60,4,USGS,1.2,,0.01,1.02,0.238000245,,,,,,,,,
LOCH.LS,DUPE,1990,12,11,12/11/90,1,20.5,20.7,6.5,6.4,92.3,2.3,0.34,0.9,0.21,0.01,,2.9,0.93,,<0.003,0.23,0.13,2.1,13,46,3,USGS,1.2,,0.01,0.93,0.217684218,,,,,,,,,
LOCH.LS,NORMAL,1991,2,12,2/12/91,2,23.3,22.6,6.5,6.8,117.5,2.5,0.37,1.1,0.25,<0.01,,3,0.04,,<0.003,0.24,0.11,1,7,22,8,USGS,1.4,,0.005,0.04,0.012905314,,,,,,,,,
LOCH.LS,NORMAL,1991,4,9,4/9/91,2.2,,15.3,6.1,6.5,80.7,1.5,0.23,0.7,0.18,0.02,,1.7,0.22,,0.01,0.17,0.1,1,11,81,6,USGS,1,,0.02,0.22,0.065165276,,,,,,,,,
LOCH.LS,NORMAL,1991,12,17,12/17/91,0.5,20.5,19.4,6.4,6.9,90.5,2.1,0.31,0.8,0.22,0.04,,2.4,1.2,,0.01,0.17,0.1,2.4,10,51,7,USGS,0.7,,0.04,1.2,0.301888113,,,,,,,,,
LOCH.LS,NORMAL,1992,3,3,3/3/92,1,20,19.5,6.6,6.8,111.5,1.9,0.29,1,0.2,0.01,,2.7,0.13,,<0.003,0.21,0.11,1.3,3,21,3,USGS,1.2,,0.01,0.13,0.03709731,,,,,,,,,
LOCH.LS,NORMAL,1992,4,28,4/28/92,1,17,15.5,6.3,7.2,60.9,1.6,0.26,0.8,0.23,0.04,,2.1,0.71,,0.01,0.23,0.13,2.2,40,120,9,USGS,1.8,,0.04,0.71,0.191278632,,,,,,,,,
LOCH.LS,NORMAL,1992,12,7,12/7/92,,,,,6.7,92.6,2.12,0.34,0.9,0.23,0.04,,2.8,1.77,,,0.38,0.1,3.317,12,59,7,RESTON,0.41,,0.04,1.77,0.430556285,,,,,,,,,
LOCH.LS,NORMAL,1992,12,8,12/8/92,,,4.4,,6.7,87.9,2.2,0.35,0.9,0.23,0.4,,2.7,1.86,,<0.003,0.2,0.08,3.3,14,51,6,USGS,0.6,,0.4,1.86,0.729942079,,,,,,,,,
LOCH.LS,NORMAL,1993,2,22,2/22/93,,25.8,,6.8,5.6,87.2,2.82,0.44,1.15,0.31,,,3.6,3.11,,,0.28,0.11,2.398,13,100,7,RESTON,0.59,,,3.11,,,,,,,,,,
LOCH.LS,NORMAL,1993,5,4,5/4/93,,22.3,,6.8,6.3,82.1,2.12,0.35,0.88,0.23,0.04,,2.6,1.49,,,0.21,0.06,4.194,76,173,19,RESTON,2.91,,0.04,1.49,0.367350867,,,,,,,,,
LOCH.LS,NORMAL,1994,1,10,1/10/94,,22.7,18,6.5,6.4,109.6,2.27,0.36,0.88,0.2,0.22,,2.88,0.78,,<0.003,0.18,,1.7,,,,USFS,1.2,,0.22,0.78,0.34661487,,,,,,,,,
LOCH.LS,NORMAL,1994,3,8,3/8/94,2,20.2,17.4,6.7,6.8,119.4,2.24,0.36,1.09,0.22,0.11,,2.67,<0.02,,,0.18,,1.8,,,,USFS,1.4,,0.11,0.01,0.087528654,,,,,,,,,
LOCH.LS,NORMAL,1994,4,26,4/26/94,1,15.9,13.4,5.9,6,38.3,1.56,0.32,0.62,0.4,<0.01,,1.93,1.26,,,0.2,,2.2,,,,USFS,4.75,,0.005,1.26,0.288300348,,,,,,,,,
LOCH.LS,NORMAL,1995,1,24,1/24/95,0,24.3,30.5,6.6,6.3,144.4,2.72,0.49,1.81,0.27,0.25,,3.96,<0.02,,<0.003,0.35,,<0.10,,,,USFS,1.93,,0.25,0.01,0.196055786,,,,,,,,,
LOCH.LS,NORMAL,1995,4,1,4/1/95,,18,14.9,6.3,6.3,111.1,1.99,0.31,1.31,0.16,0.01,,1.91,0.35,,<0.003,0.18,,2.3,,,,USFS,1.41,,0.01,0.35,0.08675871,,,,,,,,,
LOCH.LS,NORMAL,1995,12,5,12/5/95,0,17,13.3,6.2,6.2,65.6,1.92,0.31,0.92,0.21,0.01,,1.97,1.53,,<0.003,0.16,,,,,,USFS,1.56,,0.01,1.53,0.353124398,,,,,,,,,
LOCH.LS,NORMAL,1996,1,16,1/16/96,0,19,18.5,6.1,6.2,108.7,2.23,0.4,1.09,0.23,0.02,,2.42,0.91,,<0.003,0.12,,,,,,USFS,1.21,,0.02,0.91,0.220921483,,,,,,,,,
LOCH.LS,NORMAL,1996,3,19,3/19/96,,18.5,15,6.2,6.2,110.3,2.28,0.38,1.13,0.21,0.04,,2.23,0.34,,<0.003,0.16,,,,,,USFS,0.99,,0.04,0.34,0.107757188,,,,,,,,,
LOCH.LS,NORMAL,1996,4,23,4/23/96,,16.2,14.4,6.2,6.1,96.1,1.96,0.34,0.78,0.21,0.03,,1.82,0.4,,<0.003,0.14,,,,,,USFS,2.72,,0.03,0.4,0.113549268,,,,,,,,,
LOCH.LS,NORMAL,1996,12,10,12/10/96,,18,14.6,6.4,6.2,74.1,1.81,0.3,0.86,0.18,0.03,,2,1.65,,<0.003,0.16,<0.01,,,,,USFS,,,0.03,1.65,0.395716311,,,,,,,,,
LOCH.LS,NORMAL,1997,3,18,3/18/97,0,18,15.5,6.7,6.4,107.1,2.01,0.32,1.23,0.17,<0.01,,1.86,0.52,,<0.003,0.17,,2.52,,,,USFS,2.1,,0.005,0.52,0.121257459,,,,,,,,,
LOCH.LS,NORMAL,1997,12,23,12/23/97,0,23.3,21.2,6.5,6.4,109.6,2.74,0.45,1.47,0.27,0.04,,2.69,1.64,,<0.003,0.3,,4.06,,,,USFS,1.3,,0.04,1.64,0.401210912,,,,,,,,,
LOCH.LS,NORMAL,1998,3,17,3/17/98,0,17,16.9,6.5,6.4,99.4,1.74,0.31,1.26,0.22,0.03,,2.33,0.75,,<0.003,0.2,0.1,3.3,,,,USFS,1.68,,0.03,0.75,0.19255604,,,,,,,,,
LOCH.LS,NORMAL,1999,2,9,2/9/99,,20.1,16.4,6.3,6.6,112.3,2.62,0.38,1.18,0.21,<0.01,,2.5,0.39,,<0.015,0.18,0.1,2.1,,,,USFS,1.56,,0.005,0.39,0.091912086,,,,,,,,,
LOCH.LS,NORMAL,2000,1,18,1/18/00,,21.9,19.9,6.5,6.5,109.2,2.48,0.39,1.27,0.27,<0.01,,2.96,0.89,,<0.015,0.24,0.12,,,,,USFS,1.2,0.254,0.005,0.89,0.204778904,0.254,0.049221096,0.002,0.002,<0.001,0.0005,<0.001,,
LOCH.LS,NORMAL,2000,1,25,1/25/00,,21.9,19.6,6.3,6.6,111.1,2.48,0.39,1.31,0.27,<0.01,,2.99,0.81,,<0.015,0.25,0.12,2.66,,,,USFS,1.45,0.253,0.005,0.81,0.186720213,0.253,0.066279787,0.002,0.002,0.001,0.001,<0.001,,
LOCH.LS,NORMAL,2000,3,7,3/7/00,1.1,18.2,17.3,6.4,6.2,109.1,2.14,0.35,1.15,0.21,<0.01,,2.52,0.1,,<0.015,0.26,0.12,1.56,,,,USFS,1.41,0.112,0.005,0.1,0.026449332,0.112,0.085550668,0.001,0.001,0.002,0.002,0.001,,
LOCH.LS,NORMAL,2001,1,9,1/9/01,-0.2,25.1,21.2,6.8,7,100.5,2.47,0.39,1.17,0.23,<0.01,,3.34,1.11,,<0.015,0.27,0.11,2.33,,,,USFS,1.3,0.267,0.005,1.11,0.254440303,0.267,0.012559697,0.001,0.001,<0.001,0.0005,<0.001,,
LOCH.LS,NORMAL,2001,3,6,3/6/01,0.4,20.1,19.8,7,6.7,100.2,2.11,0.35,1.14,0.26,<0.01,,2.56,0.35,,<0.015,0.22,0.1,2.2,,,,USFS,1.3,0.157,0.005,0.35,0.082882741,0.157,0.074117259,<0.001,0.0005,0.002,0.002,0.0015,,
LOCH.LS,NORMAL,2001,12,18,12/18/01,0,30.2,23.2,6.7,6.6,125.9,2.52,0.39,1.02,0.21,<0.01,,3.78,1.78,,<0.015,0.36,0.11,2.38,,,,USFS,0.73,0.468,0.005,1.78,0.405681838,0.468,0.062318162,0.001,0.001,0.002,0.002,0.001,,
LOCH.LS,NORMAL,2002,2,19,2/19/02,,30.5,25.1,6.4,6.7,121.7,2.8,0.43,1.28,0.28,<0.01,,3.79,0.53,,<0.015,0.23,0.13,1.86,,,,USFS,0.71,0.225,0.005,0.53,0.123514795,0.225,0.101485205,0.007,0.007,0.005,0.005,<0.001,,
LOCH.LS,NORMAL,2002,11,26,11/26/02,1.4,24.6,24.9,6.4,6.5,80.9,2.59,0.4,1.07,0.25,<0.01,,3.62,2.39,,<0.015,0.28,0.13,2.71,,,,USFS,0.74,0.562,0.005,2.39,0.543379355,0.562,0.018620645,<0.001,0.0005,0.001,0.001,0.0005,,
LOCH.LS,NORMAL,2015,3,9,3/9/15,0.6,27,21.1,,6.7,120.712,2.469,0.387,1.089,0.237,0.015,,2.9207,0.3599,,<0.04,0.2366,0.1245,1.883073,,,,USFS,0.8805,0.156,0.015,0.3599,0.092869442,0.156,0.063130558,,,,,,,
LOCH.LS,NORMAL,2015,6,2,6/2/15,5.6,18.17,,,,,,,,,,0.08939018,,,1.534505494,,,,2.728644,,,,,3.163,0.4364,,,,0.4364,,,,,,,8,
LOCH.LS,NORMAL,2015,6,9,6/9/15,4.7,16.54,,,,,,,,,,0.097186999,,,1.585794288,,,,2.269639,,,,,2.243,0.3852,,,,0.3852,,,,,,,,
LOCH.LS,NORMAL,2015,6,16,6/16/15,4.5,15.49,,,,,,,,,,0.08823685,,,1.114055137,,,,2.130444,,,,,1.507,0.3113,,,,0.3113,,,,,,,7,
LOCH.LS,NORMAL,2015,6,23,6/23/15,7.8,13.52,,,,,,,,,,0.072562816,,,1.035231984,,,,4.19053,,,,,1.069,0.2826,,,,0.2826,,,,,,,6,
LOCH.LS,NORMAL,2015,6,30,6/30/15,9.4,12.9,,,,,,,,,,0.041792281,,,0.911624476,,,,1.449504,,,,,0.8918,0.246,,,,0.246,,,,,,,5,
LOCH.LS,NORMAL,2015,7,7,7/7/15,8.3,12.03,,,,,,,,,,0.04538955,,,0.758456233,,,,1.175184,,,,,0.8612,0.2561,,,,0.2561,,,,,,,5,
LOCH.LS,NORMAL,2015,7,14,7/14/15,9,10.8,,,,,,,,,,0.054206362,,,0.7461723,,,,1.504368,,,,,0.9349,0.223,,,,0.223,,,,,,,5,
LOCH.LS,NORMAL,2015,7,28,7/28/15,10,10.5,,,,,,,,,,0.057223358,,,0.497371007,,,,1.017472,,,,,0.7722,0.1763,,,,0.1763,,,,,,,8,1.572050479
LOCH.LS,NORMAL,2015,8,11,8/11/15,11.7,10.8,,,,,,,,,,0.057231908,,,0.372194242,,,,0.698187,,,,,0.6298,0.1452,,,,0.1452,,,,,,,6,1.359611225
LOCH.LS,NORMAL,2015,8,18,8/18/15,,,,,,,,,,,,0.057175825,,,0.412694029,,,,1.695348,,,,,0.6227,0.1449,,,,0.1449,,,,,,,7,1.65702618
LOCH.LS,NORMAL,2016,3,8,3/8/16,,,,,,,,,,,,,,,,,,,,,,,,0.7726,0.07683,,,,0.07683,,,,,,,6,
